Date,Open,High,Low,Close,Volume,Adj Close
2013-12-11,177.00,177.759995,175.100006,175.199997,4090400,168.579669
2013-12-10,176.899994,177.669998,176.059998,177.119995,4127800,170.427116
2013-12-09,177.990005,178.149994,176.830002,177.460007,3796600,170.75428
2013-12-06,176.699997,178.00,176.009995,177.669998,4739800,170.956336
2013-12-05,176.149994,176.860001,175.279999,176.080002,4384900,169.426421
2013-12-04,175.369995,177.50,175.160004,175.740005,5267400,169.099272
2013-12-03,177.00,178.229996,175.639999,176.080002,5864000,169.426421
2013-12-02,179.460007,179.589996,177.119995,177.479996,4560000,170.773513
2013-11-29,179.210007,180.759995,179.00,179.679993,2870500,172.890378
2013-11-27,177.830002,180.179993,177.820007,178.970001,4596500,172.207215
2013-11-26,178.669998,178.940002,177.309998,177.309998,5756000,170.609939
2013-11-25,180.25,180.75,177.820007,178.940002,7161900,172.17835
2013-11-22,183.50,184.990005,179.919998,181.300003,7610200,174.449173
2013-11-21,185.539993,185.75,183.410004,184.130005,4459500,177.172237
2013-11-20,185.220001,186.240005,184.649994,185.190002,3645800,178.19218
2013-11-19,184.630005,186.199997,184.149994,185.25,4577000,178.24991
2013-11-18,183.520004,184.990005,183.270004,184.470001,5344900,177.499386
2013-11-15,182.380005,183.279999,181.160004,183.190002,5176100,176.267754
2013-11-14,180.479996,183.199997,179.660004,182.210007,6321500,175.32479
2013-11-13,182.270004,183.550003,181.589996,183.550003,4704400,176.614152
2013-11-12,182.529999,184.050003,182.259995,183.070007,4258500,176.152294
2013-11-11,180.190002,183.389999,180.039993,182.880005,5222300,175.969471
2013-11-08,178.830002,180.080002,177.350006,179.990005,6275000,173.188677
2013-11-07,179.600006,181.389999,179.600006,180.00,5219500,173.198293
2013-11-06,177.910004,179.75,177.779999,179.190002,4560700,172.418903
2013-11-05,179.539993,179.800003,177.710007,177.850006,6096800,170.215445
2013-11-04,179.899994,180.800003,179.339996,180.270004,3483300,172.53156
2013-11-01,179.809998,180.339996,178.880005,179.229996,3644500,171.536196
2013-10-31,179.649994,181.669998,179.039993,179.210007,4318100,171.517065
2013-10-30,181.690002,182.179993,179.860001,180.149994,5273700,172.416701
2013-10-29,177.619995,182.320007,177.50,182.119995,8904600,174.302136
2013-10-28,177.039993,177.889999,176.199997,177.350006,3712700,169.736908
2013-10-25,178.429993,179.100006,176.259995,176.850006,4842800,169.258372
2013-10-24,176.429993,177.889999,176.25,177.800003,5533300,170.167588
2013-10-23,175.089996,175.990005,174.399994,175.770004,5409400,168.224731
2013-10-22,173.350006,175.570007,172.949997,174.970001,6977300,167.45907
2013-10-21,174.419998,174.75,172.630005,172.860001,7098700,165.439645
2013-10-18,174.800003,175.00,173.25,173.779999,10548000,166.32015
2013-10-17,173.839996,177.00,172.570007,174.830002,22368900,167.32508
2013-10-16,185.419998,186.729996,184.990005,186.729996,6718000,178.714243
2013-10-15,185.740005,185.940002,184.220001,184.660004,3365100,176.73311
2013-10-14,185.410004,186.990005,184.419998,186.970001,2663100,178.943946
2013-10-11,185.25,186.229996,184.119995,186.160004,3232600,178.168719
2013-10-10,183.169998,184.770004,182.360001,184.770004,3658900,176.838388
2013-10-09,179.369995,181.669998,179.100006,181.320007,4423500,173.536489
2013-10-08,181.889999,181.990005,178.710007,178.720001,5578300,171.048094
2013-10-07,181.850006,183.309998,181.850006,182.009995,3966400,174.196857
2013-10-04,184.169998,185.130005,183.580002,184.100006,2863600,176.197151
2013-10-03,184.699997,184.960007,183.00,183.860001,3211800,175.967448
2013-10-02,185.539993,186.309998,184.410004,184.960007,3617100,177.020235
2013-10-01,185.339996,186.649994,184.649994,186.380005,2681200,178.379277
2013-09-30,185.559998,186.740005,184.339996,185.179993,3978200,177.230777
2013-09-27,188.869995,188.940002,186.449997,186.919998,3905500,178.89609
2013-09-26,190.100006,191.759995,189.460007,190.220001,2093600,182.054433
2013-09-25,190.139999,190.619995,188.50,189.470001,2654500,181.336629
2013-09-24,190.929993,191.559998,189.660004,189.970001,3085300,181.815165
2013-09-23,190.059998,192.410004,189.330002,190.990005,3340800,182.791384
2013-09-20,193.960007,194.429993,190.020004,190.020004,8525900,181.863022
2013-09-19,194.179993,194.889999,193.220001,193.389999,3178100,185.088353
2013-09-18,192.600006,194.889999,192.00,194.419998,3841800,186.074137
2013-09-17,193.419998,194.149994,191.830002,192.160004,2930900,183.911157
2013-09-16,193.699997,194.809998,192.610001,193.149994,3902400,184.85865
2013-09-13,191.210007,193.100006,191.00,192.169998,3710400,183.920723
2013-09-12,190.960007,191.320007,189.850006,190.729996,3354800,182.542535
2013-09-11,186.830002,190.869995,186.820007,190.699997,4962900,182.513824
2013-09-10,187.199997,187.649994,186.369995,186.600006,3149600,178.589834
2013-09-09,183.679993,185.490005,183.309998,184.979996,3017200,177.039366
2013-09-06,184.649994,184.990005,182.649994,183.029999,2903500,175.173076
2013-09-05,183.350006,185.00,183.070007,184.149994,2867600,176.244993
2013-09-04,183.580002,184.190002,182.309998,183.130005,2597900,175.268789
2013-09-03,183.630005,184.320007,182.509995,183.960007,3487200,176.063162
2013-08-30,182.75,182.990005,181.509995,182.270004,2731000,174.445706
2013-08-29,181.960007,183.699997,181.440002,182.639999,2980900,174.799818
2013-08-28,182.679993,183.470001,181.100006,182.160004,3979200,174.340427
2013-08-27,183.630005,184.50,182.570007,182.740005,3190700,174.895531
2013-08-26,185.270004,187.00,184.679993,184.740005,2170400,176.809677
2013-08-23,185.339996,185.740005,184.570007,185.419998,2292700,177.46048
2013-08-22,185.649994,186.25,184.25,185.190002,2354300,177.240357
2013-08-21,184.669998,186.570007,184.279999,184.860001,3551000,176.924521
2013-08-20,184.369995,185.630005,183.169998,184.559998,3117800,176.637397
2013-08-19,185.300003,186.50,183.979996,184.229996,3248900,176.321561
2013-08-16,185.539993,186.460007,185.339996,185.339996,3426400,177.383912
2013-08-15,186.229996,187.00,185.449997,185.789993,3692400,177.814592
2013-08-14,188.580002,188.929993,187.300003,187.529999,2892300,179.479905
2013-08-13,189.539993,189.990005,187.559998,188.419998,3542900,180.331699
2013-08-12,186.970001,189.559998,186.889999,189.089996,3026500,180.972936
2013-08-09,188.00,189.160004,187.00,187.820007,3249600,179.757464
2013-08-08,189.449997,189.869995,186.789993,187.929993,4547600,179.862728
2013-08-07,189.600006,189.929993,188.050003,188.559998,3901700,180.465689
2013-08-06,192.259995,192.509995,190.270004,190.990005,5938500,181.882164
2013-08-05,195.160004,195.880005,194.350006,195.50,2490900,186.177088
2013-08-02,195.50,195.50,193.220001,195.160004,3874000,185.853305
2013-08-01,196.649994,197.169998,195.410004,195.809998,2877700,186.472302
2013-07-31,194.490005,196.910004,194.490005,195.039993,3810000,185.739018
2013-07-30,196.990005,197.830002,195.809998,196.009995,2663200,186.662762
2013-07-29,196.830002,197.190002,195.529999,196.210007,2113700,186.853236
2013-07-26,196.589996,197.369995,195.00,197.350006,2485100,187.938872
2013-07-25,196.300003,197.830002,195.660004,197.220001,3014300,187.815066
2013-07-24,195.949997,197.300003,195.860001,196.610001,2957900,187.234155
2013-07-23,194.210007,196.429993,194.100006,194.979996,2863800,185.681881
2013-07-22,193.399994,195.789993,193.279999,194.089996,3398000,184.834324
2013-07-19,197.910004,197.990005,193.240005,193.539993,6997600,184.310549
2013-07-18,198.270004,200.940002,195.990005,197.990005,8393400,188.548351
2013-07-17,194.720001,194.889999,193.029999,194.550003,6868400,185.272394
2013-07-16,194.039993,194.580002,192.679993,193.850006,3745300,184.605778
2013-07-15,192.419998,194.889999,191.679993,194.00,5674700,184.748619
2013-07-12,193.070007,193.699997,191.589996,192.070007,4494700,182.910663
2013-07-11,193.779999,194.110001,192.610001,192.800003,4177500,183.605847
2013-07-10,191.509995,193.429993,191.270004,192.25,3892000,183.082072
2013-07-09,191.880005,192.800003,190.779999,191.300003,5204200,182.177378
2013-07-08,195.600006,195.779999,194.610001,194.979996,2947500,185.681881
2013-07-05,194.490005,195.160004,192.350006,194.929993,2405400,185.634263
2013-07-03,190.979996,194.220001,190.509995,193.25,1872600,184.034385
2013-07-02,190.779999,193.229996,190.259995,191.50,3657700,182.367838
2013-07-01,192.149994,193.800003,191.119995,191.279999,4442400,182.158328
2013-06-28,191.729996,192.660004,188.410004,191.110001,10055800,181.996437
2013-06-27,196.050003,196.899994,195.289993,195.649994,3514200,186.319929
2013-06-26,195.970001,196.229996,194.50,194.860001,3320200,185.567608
2013-06-25,195.309998,195.589996,193.149994,194.979996,3846200,185.681881
2013-06-24,193.990005,194.910004,191.339996,193.539993,4356200,184.310549
2013-06-21,198.50,198.520004,193.539993,195.460007,8914800,186.139002
2013-06-20,200.669998,201.699997,197.279999,197.350006,4514800,187.938872
2013-06-19,204.440002,205.029999,201.929993,201.940002,2846100,192.309982
2013-06-18,203.020004,206.089996,202.869995,204.869995,3277800,195.100251
2013-06-17,203.440002,205.169998,202.550003,203.039993,3219900,193.357517
2013-06-14,203.970001,204.740005,201.809998,202.199997,2804500,192.557578
2013-06-13,201.009995,204.399994,200.339996,203.770004,2899500,194.052716
2013-06-12,204.589996,205.229996,200.509995,201.199997,3409800,191.605266
2013-06-11,203.169998,205.949997,202.509995,203.979996,2814400,194.252693
2013-06-10,206.970001,206.979996,204.899994,205.020004,2652300,195.243107
2013-06-07,204.850006,206.350006,204.110001,206.350006,2953400,196.509684
2013-06-06,203.00,204.199997,201.470001,203.800003,3679400,194.081284
2013-06-05,205.160004,206.289993,202.399994,202.740005,4215400,193.071835
2013-06-04,208.600006,209.00,205.080002,206.190002,3598300,196.35731
2013-06-03,208.25,210.050003,207.330002,208.949997,3322000,198.985688
2013-05-31,208.589996,211.979996,208.020004,208.020004,4949000,198.100044
2013-05-30,206.970001,210.990005,206.970001,209.360001,4399700,199.376139
2013-05-29,206.220001,208.419998,206.039993,207.919998,3439400,198.004807
2013-05-28,207.440002,208.589996,207.160004,207.779999,4011500,197.871484
2013-05-24,204.690002,206.429993,204.419998,205.720001,3295800,195.909722
2013-05-23,205.479996,208.610001,205.130005,206.160004,5179100,196.328742
2013-05-22,208.50,210.149994,206.119995,206.990005,5186800,197.119163
2013-05-21,207.240005,209.479996,207.00,208.649994,2982900,198.699991
2013-05-20,208.020004,209.149994,207.419998,207.600006,3614500,197.700074
2013-05-17,205.25,209.50,204.990005,208.440002,5704100,198.500013
2013-05-16,204.00,206.589996,204.00,204.690002,4507000,194.928842
2013-05-15,202.25,203.679993,202.039993,203.320007,4028100,193.624178
2013-05-14,202.089996,203.669998,202.080002,203.210007,3699700,193.519423
2013-05-13,204.179993,204.470001,202.220001,202.470001,3648400,192.814707
2013-05-10,203.369995,204.529999,202.820007,204.470001,3279200,194.719332
2013-05-09,204.690002,205.00,202.720001,203.240005,3542300,193.547992
2013-05-08,202.940002,204.850006,202.509995,204.820007,3601700,195.052647
2013-05-07,202.809998,203.729996,201.649994,203.630005,3451000,193.014691
2013-05-06,203.789993,203.990005,201.520004,202.779999,4826500,192.208996
2013-05-03,203.940002,205.320007,203.75,204.509995,4492700,193.848806
2013-05-02,200.119995,202.429993,199.75,202.389999,3945100,191.839328
2013-05-01,201.869995,202.169998,199.199997,199.630005,4899100,189.223213
2013-04-30,199.130005,202.589996,197.350006,202.539993,7539900,191.981502
2013-04-29,194.779999,199.679993,194.649994,199.149994,5932400,188.768225
2013-04-26,194.160004,194.710007,193.25,194.309998,3490300,184.180539
2013-04-25,192.690002,195.169998,192.320007,193.949997,4650900,183.839306
2013-04-24,192.160004,192.50,191.089996,191.710007,3693900,181.716087
2013-04-23,189.270004,192.550003,188.610001,191.610001,6296100,181.621294
2013-04-22,191.149994,191.380005,187.679993,187.830002,9845400,178.038348
2013-04-19,195.740005,196.50,189.759995,190.00,18847000,180.095224
2013-04-18,210.110001,210.25,206.149994,207.149994,6502000,196.351182
2013-04-17,210.529999,211.089996,209.50,209.669998,3269800,198.739817
2013-04-16,210.839996,212.00,209.199997,212.00,2859500,200.948355
2013-04-15,210.440002,211.690002,209.259995,209.259995,4218100,198.351187
2013-04-12,210.789993,211.490005,209.779999,211.380005,3165400,200.36068
2013-04-11,211.50,213.089996,210.850006,212.919998,3655600,201.820393
2013-04-10,211.860001,212.509995,210.470001,212.00,3524200,200.948355
2013-04-09,209.559998,210.00,208.610001,209.220001,2577300,198.313279
2013-04-08,209.070007,209.320007,207.330002,209.320007,2351200,198.408071
2013-04-05,209.100006,209.839996,206.339996,209.410004,4148000,198.493376
2013-04-04,212.770004,212.929993,210.039993,211.309998,3709500,200.294323
2013-04-03,214.320007,214.889999,212.630005,212.660004,3128800,201.573952
2013-04-02,212.919998,214.710007,211.570007,214.360001,3116800,203.185328
2013-04-01,212.800003,213.50,211.25,212.380005,2144500,201.30855
2013-03-28,209.830002,213.440002,209.740005,213.300003,3749900,202.180588
2013-03-27,210.960007,212.160004,210.100006,210.889999,3223400,199.896219
2013-03-26,211.770004,212.50,211.50,212.360001,2300300,201.289589
2013-03-25,212.539993,212.809998,210.050003,210.740005,3242500,199.754044
2013-03-22,212.210007,213.169998,211.619995,212.080002,3031500,201.024186
2013-03-21,212.960007,213.00,210.110001,212.259995,5830400,201.194796
2013-03-20,214.759995,215.820007,214.300003,215.059998,3019000,203.848834
2013-03-19,214.130005,215.119995,211.830002,213.440002,3198600,202.313289
2013-03-18,212.899994,214.50,212.639999,213.210007,3006000,202.095284
2013-03-15,215.380005,215.899994,213.410004,214.919998,7930300,203.716132
2013-03-14,212.149994,215.860001,212.149994,215.800003,5505500,204.550262
2013-03-13,210.199997,212.360001,209.770004,212.059998,3355900,201.005225
2013-03-12,209.399994,210.729996,209.089996,210.550003,3591600,199.573947
2013-03-11,210.039993,210.199997,209.039993,210.080002,3049700,199.128447
2013-03-08,209.850006,210.740005,209.429993,210.380005,3700500,199.412811
2013-03-07,208.289993,209.600006,208.240005,209.419998,3884400,198.50285
2013-03-06,207.029999,208.490005,206.660004,208.380005,3594800,197.517072
2013-03-05,205.860001,207.699997,205.690002,206.529999,3807800,195.763507
2013-03-04,202.589996,205.190002,202.550003,205.190002,3693400,194.493365
2013-03-01,200.649994,202.940002,199.360001,202.910004,3308300,192.332224
2013-02-28,202.179993,203.119995,200.789993,200.830002,4689200,190.360653
2013-02-27,198.889999,202.75,198.600006,202.330002,4185100,191.782458
2013-02-26,198.630005,199.899994,197.839996,199.139999,3391600,188.758751
2013-02-25,201.669998,202.490005,197.509995,197.509995,3844800,187.213719
2013-02-22,199.229996,201.089996,198.839996,201.089996,3107900,190.607094
2013-02-21,198.630005,199.070007,198.110001,198.330002,3922900,187.990979
2013-02-20,200.619995,201.720001,198.860001,199.309998,3715400,188.919887
2013-02-19,200.600006,201.889999,200.220001,200.320007,2998300,189.877245
2013-02-15,199.979996,201.25,199.820007,200.979996,3627800,190.502828
2013-02-14,199.729996,200.320007,199.259995,199.649994,3294200,189.24216
2013-02-13,200.649994,200.949997,199.570007,200.089996,2169800,189.659225
2013-02-12,200.009995,200.740005,199.020004,200.039993,2461800,189.611828
2013-02-11,200.979996,201.949997,199.75,200.160004,2944700,189.725582
2013-02-08,199.970001,202.089996,199.679993,201.679993,2893300,191.166334
2013-02-07,200.619995,200.910004,198.679993,199.740005,3076700,189.327479
2013-02-06,200.389999,201.289993,199.559998,201.020004,3624200,190.540751
2013-02-05,204.309998,204.75,202.509995,202.789993,3636900,191.412783
2013-02-04,204.190002,205.020004,203.570007,203.789993,3188800,192.35668
2013-02-01,204.649994,205.350006,203.839996,205.179993,3370700,193.668696
2013-01-31,203.320007,204.470001,202.960007,203.070007,3091400,191.677088
2013-01-30,203.690002,204.880005,203.190002,203.520004,2998400,192.101838
2013-01-29,204.339996,205.729996,203.639999,203.899994,3617100,192.460509
2013-01-28,204.850006,206.220001,204.289993,204.929993,2823700,193.432722
2013-01-25,204.449997,205.179993,204.130005,204.970001,3358900,193.470486
2013-01-24,203.910004,205.059998,203.080002,204.419998,4447200,192.95134
2013-01-23,203.50,208.580002,203.360001,204.720001,12530500,193.234511
2013-01-22,194.360001,196.080002,194.009995,196.080002,7172300,185.079245
2013-01-18,194.029999,195.00,193.800003,194.470001,4559600,183.559571
2013-01-17,193.850006,194.460007,193.240005,193.649994,3881600,182.785569
2013-01-16,192.00,193.179993,191.350006,192.589996,2962900,181.785041
2013-01-15,191.309998,192.729996,190.389999,192.50,4172100,181.700094
2013-01-14,192.820007,193.279999,191.75,192.619995,4172200,181.813357
2013-01-11,194.149994,195.00,192.899994,194.449997,3880400,183.540689
2013-01-10,192.649994,192.960007,191.279999,192.880005,3608100,182.058779
2013-01-09,193.479996,193.490005,191.649994,192.320007,3212000,181.530199
2013-01-08,192.919998,193.300003,191.600006,192.869995,3026900,182.049331
2013-01-07,193.399994,193.779999,192.339996,193.139999,2862300,182.304187
2013-01-04,194.190002,194.460007,192.779999,193.990005,3380200,183.106505
2013-01-03,195.669998,196.289993,194.440002,195.270004,3644700,184.314691
2013-01-02,194.089996,196.350006,193.800003,196.350006,4234100,185.334102
2012-12-31,189.229996,191.679993,188.839996,191.550003,4684900,180.803395
2012-12-28,191.110001,192.220001,189.830002,189.830002,3536600,179.179892
2012-12-27,191.529999,193.279999,190.699997,192.710007,3967600,181.898319
2012-12-26,192.210007,193.529999,190.949997,191.949997,2776500,181.180948
2012-12-24,193.050003,193.830002,192.020004,192.399994,1631200,181.605698
2012-12-21,193.100006,194.50,191.570007,193.419998,8225300,182.568477
2012-12-20,194.470001,194.949997,193.160004,194.770004,4184500,183.842743
2012-12-19,195.460007,196.449997,195.00,195.080002,4270500,184.135349
2012-12-18,193.850006,195.919998,193.839996,195.690002,4125900,184.711126
2012-12-17,191.759995,193.910004,191.759995,193.619995,3792400,182.757253
2012-12-14,191.690002,193.399994,191.259995,191.759995,3826900,181.001605
2012-12-13,192.179993,193.050003,191.369995,191.990005,3623200,181.218712
2012-12-12,194.600006,194.75,192.460007,192.949997,4241900,182.124844
2012-12-11,193.179993,194.800003,193.149994,194.199997,4144000,183.304715
2012-12-10,192.169998,193.539993,191.649994,192.619995,3438500,181.813357
2012-12-07,190.139999,192.199997,190.110001,191.949997,4091300,181.180948
2012-12-06,189.169998,190.179993,188.410004,189.699997,3216600,179.057181
2012-12-05,189.009995,189.460007,186.940002,188.649994,4202100,178.066086
2012-12-04,189.710007,190.75,189.020004,189.360001,3990700,178.736259
2012-12-03,190.759995,191.300003,188.360001,189.479996,3349600,178.849522
2012-11-30,191.75,192.00,189.50,190.070007,4936400,179.406432
2012-11-29,192.75,192.899994,190.199997,191.529999,4077900,180.784513
2012-11-28,190.979996,192.039993,189.270004,191.979996,3603600,181.209264
2012-11-27,192.080002,193.050003,191.00,191.229996,3290900,180.501341
2012-11-26,192.449997,193.369995,191.770004,192.880005,5210300,182.058779
2012-11-23,191.00,193.490005,190.800003,193.490005,3877600,182.634557
2012-11-21,189.300003,190.889999,188.949997,190.289993,5189600,179.614076
2012-11-20,189.880005,190.110001,188.25,189.199997,3170200,178.585232
2012-11-19,188.619995,190.389999,188.300003,190.350006,3588900,179.670722
2012-11-16,186.330002,187.559998,185.100006,186.940002,4660800,176.452031
2012-11-15,185.830002,187.199997,184.779999,185.850006,3411700,175.423187
2012-11-14,189.139999,189.270004,185.279999,185.509995,4404400,175.102252
2012-11-13,188.389999,190.880005,188.25,188.320007,3406700,177.754613
2012-11-12,190.029999,190.770004,187.410004,189.25,3067400,178.63243
2012-11-09,189.850006,191.639999,188.880005,189.639999,3671600,179.000549
2012-11-08,191.399994,191.809998,190.089996,190.100006,3542200,179.434748
2012-11-07,193.360001,193.679993,191.160004,191.160004,4746200,180.435276
2012-11-06,195.259995,196.75,194.679993,195.070007,3281000,183.3236
2012-11-05,192.360001,194.970001,192.009995,194.139999,2736200,182.449594
2012-11-02,197.529999,198.00,193.289993,193.429993,4260100,181.782341
2012-11-01,194.679993,197.889999,194.550003,197.149994,3758800,185.278337
2012-10-31,194.800003,196.410004,193.630005,194.529999,6052300,182.816109
2012-10-26,191.490005,193.869995,191.470001,193.270004,4006500,181.631987
2012-10-25,191.410004,192.440002,190.710007,191.600006,3249600,180.06255
2012-10-24,192.440002,193.289993,190.559998,190.720001,3738000,179.235536
2012-10-23,193.529999,194.00,190.940002,191.25,4427400,179.73362
2012-10-22,193.710007,194.679993,192.440002,194.399994,4402500,182.693932
2012-10-19,195.289993,196.080002,193.179993,193.360001,6620300,181.716564
2012-10-18,199.910004,200.139999,194.070007,194.960007,9295900,183.220223
2012-10-17,201.210007,203.410004,198.550003,200.630005,12673900,188.548795
2012-10-16,209.940002,211.00,209.470001,211.00,5632100,198.294347
2012-10-15,208.880005,209.399994,207.820007,208.929993,3060900,196.348988
2012-10-12,205.639999,207.960007,205.559998,207.800003,2712000,195.287042
2012-10-11,206.570007,207.270004,205.630005,205.759995,2910000,193.369875
2012-10-10,207.820007,208.229996,205.050003,205.820007,4024500,193.426274
2012-10-09,209.949997,210.740005,207.699997,207.990005,3580400,195.465603
2012-10-08,210.020004,210.639999,209.210007,209.820007,1982600,197.185409
2012-10-05,211.149994,211.789993,210.059998,210.589996,2858400,197.909032
2012-10-04,210.279999,210.970001,208.529999,210.389999,2957500,197.721078
2012-10-03,209.940002,211.300003,209.300003,210.509995,3192300,197.833847
2012-10-02,210.960007,211.470001,208.50,209.839996,3321000,197.204194
2012-10-01,208.009995,211.75,207.940002,210.470001,5456900,197.796262
2012-09-28,205.660004,208.320007,205.309998,207.449997,4910900,194.958112
2012-09-27,204.369995,206.899994,204.139999,205.910004,2771900,193.510851
2012-09-26,205.050003,205.979996,203.899994,204.00,3423300,191.715861
2012-09-25,205.600006,207.320007,204.949997,204.979996,3345200,192.636845
2012-09-24,205.020004,206.059998,204.899994,205.289993,3511100,192.928176
2012-09-21,207.360001,207.940002,205.919998,205.979996,12771500,193.576629
2012-09-20,205.850006,206.990005,205.300003,206.179993,3739100,193.764583
2012-09-19,207.550003,207.570007,206.009995,206.429993,2605600,193.999528
2012-09-18,206.880005,207.880005,206.479996,207.070007,2476100,194.601004
2012-09-17,205.550003,207.990005,205.550003,207.149994,3275100,194.676174
2012-09-14,206.240005,207.649994,206.050003,206.809998,4057100,194.356651
2012-09-13,204.380005,206.809998,203.460007,206.360001,3879600,193.933751
2012-09-12,203.520004,204.649994,202.960007,203.770004,3284000,191.499715
2012-09-11,200.550003,203.460007,200.509995,203.270004,3910600,191.029823
2012-09-10,199.389999,201.820007,198.729996,200.949997,4208000,188.849518
2012-09-07,199.119995,199.50,198.080002,199.50,3413700,187.486835
2012-09-06,196.259995,199.460007,196.110001,199.100006,3931700,187.110927
2012-09-05,194.410004,195.850006,193.889999,195.039993,3312500,183.295393
2012-09-04,196.610001,197.169998,193.25,194.539993,4514400,182.825502
2012-08-31,194.309998,195.949997,193.460007,194.850006,3193300,183.116847
2012-08-30,194.770004,195.470001,193.179993,193.369995,2740900,181.725956
2012-08-29,195.130005,196.039993,194.899994,195.080002,2141400,183.332993
2012-08-28,195.559998,196.110001,194.50,194.869995,2539200,183.135632
2012-08-27,197.960007,198.300003,195.610001,195.690002,2498800,183.906261
2012-08-24,194.960007,198.110001,194.199997,197.770004,2639500,185.861013
2012-08-23,197.039993,197.369995,195.440002,195.699997,2757400,183.915654
2012-08-22,198.639999,198.649994,196.899994,197.25,3296100,185.372322
2012-08-21,200.990005,201.00,198.369995,198.649994,3111300,186.688013
2012-08-20,200.690002,201.130005,200.029999,200.50,2336000,188.426618
2012-08-17,201.080002,202.00,200.660004,201.220001,2551800,189.103264
2012-08-16,198.770004,201.320007,198.119995,200.839996,2729500,188.746141
2012-08-15,198.899994,199.330002,197.919998,198.399994,2111800,186.453067
2012-08-14,198.880005,199.330002,197.720001,198.289993,2562300,186.34969
2012-08-13,198.880005,199.979996,197.789993,199.009995,2418300,187.026336
2012-08-10,197.869995,199.369995,197.240005,199.289993,2600500,187.289474
2012-08-09,198.619995,199.460007,197.889999,198.419998,2160100,186.471867
2012-08-08,198.270004,199.690002,198.160004,199.029999,2068300,187.045135
2012-08-07,199.429993,200.880005,198.800003,199.929993,3209400,187.092119
2012-08-06,198.759995,199.940002,198.520004,198.759995,2337800,185.997248
2012-08-03,196.479996,198.949997,196.160004,198.520004,3278100,185.772668
2012-08-02,194.160004,196.600006,193.020004,194.449997,2812600,181.964004
2012-08-01,196.960007,197.850006,194.720001,195.179993,2559300,182.647125
2012-07-31,196.50,197.580002,195.880005,195.979996,3507000,183.395759
2012-07-30,196.320007,197.839996,195.919998,196.679993,2787000,184.050807
2012-07-27,195.100006,197.410004,193.949997,196.389999,4177300,183.779435
2012-07-26,193.490005,194.949997,192.570007,193.949997,3282900,181.49611
2012-07-25,190.309998,192.770004,189.320007,191.080002,3833800,178.810402
2012-07-24,190.919998,191.320007,188.559998,190.339996,3597100,178.117914
2012-07-23,189.779999,191.300003,188.199997,190.830002,3904500,178.576455
2012-07-20,194.089996,194.899994,192.169998,192.449997,4789700,180.092427
2012-07-19,193.399994,196.850006,192.970001,195.339996,10395400,182.796855
2012-07-18,184.149994,188.589996,183.550003,188.25,8019500,176.16212
2012-07-17,185.729996,186.289993,183.199997,183.649994,5158600,171.857489
2012-07-16,185.580002,186.100006,184.580002,184.789993,3144400,172.924287
2012-07-13,183.460007,186.330002,183.029999,186.009995,3933000,174.065949
2012-07-12,184.25,184.389999,181.850006,183.089996,4931300,171.33345
2012-07-11,186.220001,187.360001,183.509995,185.25,5456100,173.354756
2012-07-10,190.300003,191.139999,185.600006,186.259995,4690300,174.299897
2012-07-09,190.759995,191.00,188.050003,189.669998,3988100,177.490938
2012-07-06,193.919998,193.940002,189.740005,191.410004,4952900,179.119214
2012-07-05,194.880005,196.850006,193.630005,195.289993,2690200,182.750062
2012-07-03,195.460007,196.339996,194.910004,195.929993,1450400,183.348966
2012-07-02,196.360001,197.199997,194.850006,195.830002,2827000,183.255396
2012-06-29,194.550003,195.809998,192.410004,195.580002,5259600,183.021449
2012-06-28,191.229996,192.080002,188.899994,191.399994,3967300,179.109847
2012-06-27,192.139999,193.699997,190.899994,193.00,2762700,180.607114
2012-06-26,193.539993,193.679993,190.75,191.949997,3435900,179.624533
2012-06-25,192.479996,193.389999,191.679993,192.860001,3211600,180.476104
2012-06-22,193.869995,194.880005,193.220001,193.699997,8823000,181.262163
2012-06-21,199.070007,199.449997,193.190002,193.389999,4316600,180.972071
2012-06-20,198.699997,199.740005,197.50,198.779999,3378200,186.015968
2012-06-19,198.830002,199.990005,198.800003,198.929993,3297600,186.156331
2012-06-18,197.570007,199.639999,197.169998,198.289993,3378900,185.557427
2012-06-15,196.080002,199.270004,195.399994,199.100006,6389000,186.315427
2012-06-14,193.00,195.830002,192.740005,195.100006,3585000,182.572275
2012-06-13,194.360001,195.190002,192.350006,193.100006,3247700,180.700698
2012-06-12,192.139999,194.669998,192.139999,194.550003,3023700,182.057588
2012-06-11,196.600006,196.699997,192.369995,192.509995,3273300,180.148573
2012-06-08,193.710007,195.139999,192.699997,195.139999,2479200,182.6097
2012-06-07,195.279999,195.830002,193.940002,194.440002,3701100,181.954651
2012-06-06,190.779999,194.00,190.020004,193.990005,3641300,181.533549
2012-06-05,187.919998,189.850006,187.559998,189.199997,3556500,177.051116
2012-06-04,188.339996,189.380005,187.00,188.539993,4624500,176.433492
2012-06-01,190.119995,191.720001,188.600006,189.080002,5206400,176.938826
2012-05-31,194.100006,194.929993,192.00,192.899994,9287500,180.513529
2012-05-30,194.800003,195.470001,193.770004,194.529999,3602500,182.038869
2012-05-29,195.220001,198.080002,195.220001,196.460007,3618500,183.844947
2012-05-25,195.110001,196.00,194.00,194.300003,2901900,181.823641
2012-05-24,195.990005,196.279999,194.00,196.089996,3569300,183.498696
2012-05-23,195.529999,196.490005,193.199997,196.119995,4100000,183.526768
