Date,Open,High,Low,Close,Volume,Adj Close
11/13/2013,347.399994,356.220001,345.679993,356.220001,2773300,356.220001
11/12/2013,352.98999,355.480011,347.279999,349.529999,2343100,349.529999
11/11/2013,350.589996,355.369995,348.059998,354.380005,2261700,354.380005
11/8/2013,345.950012,351.049988,344.040009,350.309998,2656900,350.309998
11/7/2013,355.859985,357.899994,341.880005,343.559998,4246300,343.559998
11/6/2013,360.450012,362.869995,354.5,356.179993,2282300,356.179993
11/5/2013,356.779999,360.170013,354.839996,358.890015,2007100,358.890015
11/4/2013,360.119995,361,354.399994,358.73999,1938400,358.73999
11/1/2013,365.630005,365.769989,356.100006,359,3331000,359
10/31/2013,361.730011,366,359,364.029999,2466800,364.029999
10/30/2013,362.619995,365,358.649994,361.079987,4502200,361.079987
10/29/2013,358.959991,362.890015,356.290009,362.700012,2185400,362.700012
10/28/2013,359.920013,362.75,357.200012,358.160004,3635800,358.160004
10/25/2013,358.600006,368.399994,352.619995,363.390015,12036800,363.390015
10/24/2013,329.630005,332.649994,326.75,332.209991,5884700,332.209991
10/23/2013,330.839996,331.720001,324.059998,326.76001,2818200,326.76001
10/22/2013,327.720001,337.109985,325.679993,332.540009,3935500,332.540009
10/21/2013,329.890015,330,323.799988,326.440002,2522300,326.440002
10/18/2013,319.359985,331.890015,316.75,328.929993,5969800,328.929993
10/17/2013,307.070007,311,305.23999,310.769989,2648400,310.769989
10/16/2013,308.380005,310.799988,305.549988,310.48999,2170700,310.48999
10/15/2013,309.869995,310.790009,305.26001,306.399994,2261100,306.399994
10/14/2013,309.220001,311.649994,307,310.700012,1939100,310.700012
10/11/2013,304.769989,310.929993,303.839996,310.890015,2163100,310.890015
10/10/2013,304.630005,306.700012,302.589996,305.170013,2555100,305.170013
10/9/2013,303.420013,303.5,296.5,298.230011,3247400,298.230011
10/8/2013,311.5,311.549988,300.269989,303.230011,3166200,303.230011
10/7/2013,315.23999,315.339996,309.73999,310.029999,2083200,310.029999
10/4/2013,315.130005,319.200012,312.619995,319.040009,1815000,319.040009
10/3/2013,320.390015,322.920013,313.019989,314.76001,2674800,314.76001
10/2/2013,318.040009,321.730011,317.519989,320.51001,2217400,320.51001
10/1/2013,314.220001,321,313.649994,320.950012,2396400,320.950012
9/30/2013,313.410004,315.309998,311.059998,312.640015,1623600,312.640015
9/27/2013,316.920013,317.209991,313.350006,316.01001,1657500,316.01001
9/26/2013,313.899994,319.369995,313.26001,318.119995,1989900,318.119995
9/25/2013,314.529999,316.709991,310.75,312.649994,2008600,312.649994
9/24/2013,312.429993,318.079987,311.279999,314.130005,2033600,314.130005
9/23/2013,314.01001,315.899994,308.769989,311.48999,1884900,311.48999
9/20/2013,312.540009,320.570007,312.410004,316.339996,5302300,316.339996
9/19/2013,313.769989,314.540009,311.040009,312.059998,2350900,312.059998
9/18/2013,304.059998,312.73999,302.910004,312.029999,2946400,312.029999
9/17/2013,297.630005,304.649994,296.01001,304.170013,2296500,304.170013
9/16/2013,299.820007,301,295.26001,296.059998,1808400,296.059998
9/13/2013,300.140015,300.220001,296.200012,297.920013,1350600,297.920013
9/12/2013,299.390015,302,297.660004,298.859985,1606200,298.859985
9/11/2013,298.910004,301.859985,297.839996,299.640015,1742600,299.640015
9/10/2013,300.549988,301,297.220001,300.359985,1778400,300.359985
9/9/2013,297.220001,299.959991,296.600006,299.709991,1643600,299.709991
9/6/2013,295.329987,298.880005,290.799988,295.859985,2292000,295.859985
9/5/2013,293.630005,297,292.709991,294.100006,1816600,294.100006
9/4/2013,288.329987,295.230011,287.579987,293.640015,2438600,293.640015
9/3/2013,284.730011,291.390015,284.170013,288.799988,2897600,288.799988
8/30/2013,284.589996,284.869995,280,280.980011,1534700,280.980011
8/29/2013,281.450012,285.980011,280,283.980011,1566400,283.980011
8/28/2013,280.359985,283,279.329987,281.579987,1457100,281.579987
8/27/2013,283.869995,285.279999,279.73999,280.929993,2476000,280.929993
8/26/2013,290.429993,291.049988,285.619995,286.209991,1711700,286.209991
8/23/2013,291.209991,291.5,287.899994,290.01001,1961900,290.01001
8/22/2013,284.799988,289.869995,284.799988,289.730011,1422600,289.730011
8/21/2013,285.089996,288.5,283.829987,284.570007,1815300,284.570007
8/20/2013,285.880005,289.51001,285.73999,287.089996,1586300,287.089996
8/19/2013,285.190002,289.559998,283.480011,285.570007,2477400,285.570007
8/16/2013,286.549988,288.329987,284.5,284.820007,2422500,284.820007
8/15/2013,288.790009,289.299988,285.149994,286.470001,2261400,286.470001
8/14/2013,294.290009,294.290009,290.540009,291.339996,1415000,291.339996
8/13/2013,295.880005,296.369995,290.670013,293.970001,2349900,293.970001
8/12/2013,295.790009,299.079987,295.26001,296.690002,1504500,296.690002
8/9/2013,295.679993,299.269989,294.299988,297.26001,1950300,297.26001
8/8/2013,298.519989,298.519989,292.549988,295.73999,2343400,295.73999
8/7/2013,300.149994,300.98999,296.149994,296.910004,1961000,296.910004
8/6/2013,300.51001,301.359985,297.519989,300.75,1849000,300.75
8/5/2013,303.399994,303.619995,298.299988,300.98999,2233200,300.98999
8/2/2013,304.630005,305.329987,301.5,304.209991,2502600,304.209991
8/1/2013,303.079987,306.209991,298.899994,305.570007,2971700,305.570007
7/31/2013,303.910004,305.149994,301,301.220001,1891300,301.220001
7/30/2013,307.720001,309.779999,301.570007,302.410004,3053400,302.410004
7/29/2013,311.070007,313,305.899994,306.100006,3211800,306.100006
7/26/2013,299.549988,313.619995,295.549988,312.01001,8817500,312.01001
7/25/2013,299,304.5,296.75,303.399994,5405800,303.399994
7/24/2013,303.019989,303.839996,298.040009,298.940002,2000500,298.940002
7/23/2013,303.160004,305.059998,300.559998,301.059998,1999600,301.059998
7/22/2013,309.25,309.25,302,303.480011,2520700,303.480011
7/19/2013,304.390015,305.790009,301.910004,305.230011,2973100,305.230011
7/18/2013,306.269989,306.339996,301.869995,304.109985,3063800,304.109985
7/17/2013,306.970001,308.799988,305.690002,308.690002,2029700,308.690002
7/16/2013,307.299988,309.390015,305.51001,306.869995,2660200,306.869995
7/15/2013,307.269989,307.98999,304.350006,306.570007,2245600,306.570007
7/12/2013,298.690002,307.549988,298.5,307.549988,4539300,307.549988
7/11/2013,294.98999,300.690002,292.100006,299.660004,4007300,299.660004
7/10/2013,291.410004,293.339996,289.399994,292.329987,1810200,292.329987
7/9/2013,291,292.570007,288.01001,291.529999,2775600,291.529999
7/8/2013,286.420013,291.670013,286.140015,290.589996,3046700,290.589996
7/5/2013,285,286.380005,282.070007,285.880005,1985400,285.880005
7/3/2013,282,285.399994,282,284.029999,1373000,284.029999
7/2/2013,281.040009,286.579987,280.589996,283.730011,3238200,283.730011
7/1/2013,279,283.290009,277.160004,282.100006,2888200,282.100006
6/28/2013,276.190002,279.829987,276.190002,277.690002,3193300,277.690002
6/27/2013,279.179993,280.200012,274.540009,277.549988,2519500,277.549988
6/26/2013,273.980011,277.980011,273.5,277.570007,3029500,277.570007
6/25/2013,272.299988,273.470001,269,272.089996,2449600,272.089996
6/24/2013,271.290009,273.160004,265,270.609985,3863800,270.609985
6/21/2013,274.570007,275.839996,269.790009,273.359985,4201000,273.359985
6/20/2013,275.140015,278.600006,272.390015,273.440002,2984000,273.440002
6/19/2013,281.26001,283.339996,277.869995,278.160004,2827500,278.160004
6/18/2013,279.079987,282.910004,278.109985,281.76001,2146100,281.76001
6/17/2013,276.350006,280.200012,275.649994,278.059998,2884000,278.059998
6/14/2013,275,277.070007,273.440002,273.98999,2150800,273.98999
6/13/2013,271.5,276.799988,270.290009,275.790009,2649800,275.790009
6/12/2013,276.600006,276.799988,270.450012,271.670013,2238900,271.670013
6/11/2013,276,278.410004,274.23999,274.779999,3097800,274.779999
6/10/2013,276.679993,282.470001,275.23999,281.070007,3086500,281.070007
6/7/2013,269.73999,280.100006,269.130005,276.869995,4632600,276.869995
6/6/2013,267.75,270.5,264.209991,267.829987,2476300,267.829987
6/5/2013,265.809998,271.660004,265.019989,267.170013,3512300,267.170013
6/4/2013,267,268.880005,263.019989,265.700012,2088600,265.700012
6/3/2013,268.959991,269.109985,262.950012,266.880005,2543900,266.880005
5/31/2013,266,271.910004,265.940002,269.200012,3374300,269.200012
5/30/2013,265.709991,268.570007,265.609985,266.829987,1667500,266.829987
5/29/2013,265.459991,268.25,264.839996,265.529999,1903400,265.529999
5/28/2013,266.480011,271.100006,266,267.290009,3471000,267.290009
5/24/2013,259.850006,261.929993,258.339996,261.73999,1696300,261.73999
5/23/2013,260.48999,263.170013,259.589996,261.799988,2000300,261.799988
5/22/2013,267.390015,267.589996,260.799988,262.959991,3332000,262.959991
5/21/2013,268.73999,270.769989,267.660004,268.859985,1741200,268.859985
5/20/2013,269,271.790009,266.5,267.630005,2209000,267.630005
5/17/2013,265.829987,269.980011,265,269.899994,2527300,269.899994
5/16/2013,265.959991,268.429993,263.850006,264.119995,1643500,264.119995
5/15/2013,267.070007,269.049988,264.559998,266.559998,2720500,266.559998
5/14/2013,264.5,269.399994,264.029999,268.329987,2700000,268.329987
5/13/2013,262.769989,265.880005,262,264.51001,2149500,264.51001
5/10/2013,260.880005,263.649994,260.209991,263.630005,3145300,263.630005
5/9/2013,258.730011,263.549988,256.880005,260.160004,2769300,260.160004
5/8/2013,256.869995,260.299988,255.330002,258.679993,2677000,258.679993
5/7/2013,256.309998,259.73999,252.910004,257.730011,3133700,257.730011
5/6/2013,258.089996,259.5,253.419998,255.720001,2347800,255.720001
5/3/2013,256.140015,259.25,254.699997,258.049988,3514000,258.049988
5/2/2013,248.940002,252.929993,245.779999,252.550003,3936200,252.550003
5/1/2013,253.899994,254.199997,245.75,248.229996,4391400,248.229996
4/30/2013,249.369995,254.679993,248.559998,253.809998,4248800,253.809998
4/29/2013,254.899994,257.01001,249.149994,249.740005,7117000,249.740005
4/26/2013,269.970001,272.019989,252.809998,254.809998,14030000,254.809998
4/25/2013,271.529999,275.799988,270.5,274.700012,6116500,274.700012
4/24/2013,269.5,271.470001,266.809998,268.779999,1852800,268.779999
4/23/2013,264.5,269.869995,264.5,268.899994,2270600,268.899994
4/22/2013,259.350006,264.600006,258.029999,263.549988,2119100,263.549988
4/19/2013,258.160004,262.880005,257.5,260.320007,2602500,260.320007
4/18/2013,266.809998,266.98999,256.600006,259.420013,3137600,259.420013
4/17/2013,270.799988,270.850006,264.25,267.399994,3135100,267.399994
4/16/2013,269.309998,272.799988,268.059998,272.339996,2137200,272.339996
4/15/2013,271.079987,275.119995,267.100006,267.720001,3326000,267.720001
4/12/2013,270.119995,273.269989,267.019989,272.869995,2866300,272.869995
4/11/2013,264.73999,270.970001,264.73999,269.850006,3090500,269.850006
4/10/2013,261.779999,265.980011,259.320007,264.769989,2322500,264.769989
4/9/2013,258.850006,262.609985,257,261.140015,2156600,261.140015
4/8/2013,255.919998,259.679993,255.630005,258.950012,2295600,258.950012
4/5/2013,255.720001,256.179993,253.669998,255.479996,2557400,255.479996
4/4/2013,259.230011,260.410004,256.119995,259.079987,1964400,259.079987
4/3/2013,262.119995,263.670013,257.75,259.029999,2413800,259.029999
4/2/2013,262.399994,265.890015,260.549988,263.320007,2631100,263.320007
4/1/2013,266.980011,267.399994,261.01001,261.609985,2524800,261.609985
3/28/2013,265.820007,267.380005,264.059998,266.48999,2473700,266.48999
3/27/2013,258.75,265.929993,257.899994,265.299988,2874900,265.299988
3/26/2013,257.049988,261.480011,256.279999,260.309998,2421000,260.309998
3/25/2013,258.579987,259.429993,254.5,256.019989,2513900,256.019989
3/22/2013,254.550003,257.769989,252.070007,257.75,3124600,257.75
3/21/2013,256.109985,257,252.679993,253.389999,2806400,253.389999
3/20/2013,258.049988,259.76001,254.550003,257.279999,2738900,257.279999
3/19/2013,258.399994,259.5,252.619995,256.410004,3738500,256.410004
3/18/2013,259.299988,261.48999,257.119995,257.890015,2720200,257.890015
3/15/2013,264.980011,267.26001,260.049988,261.820007,4865900,261.820007
3/14/2013,269.670013,270,263.529999,265.73999,5226700,265.73999
3/13/2013,275.23999,276.5,272.640015,275.100006,1884200,275.100006
3/12/2013,271,277.399994,270.359985,274.130005,3246200,274.130005
3/11/2013,273.429993,273.98999,270.399994,271.23999,1904900,271.23999
3/8/2013,275,275.440002,271.5,274.190002,1879800,274.190002
3/7/2013,274.100006,274.799988,271.850006,273.880005,1939000,273.880005
3/6/2013,275.76001,276.48999,271.829987,273.790009,2050700,273.790009
3/5/2013,274,276.679993,269.98999,275.589996,3686200,275.589996
3/4/2013,265.359985,273.299988,264.140015,273.109985,3453000,273.109985
3/1/2013,263.269989,266.600006,261.040009,265.73999,2957000,265.73999
2/28/2013,261.809998,267,260.630005,264.269989,2667200,264.269989
2/27/2013,259.399994,265.829987,256.859985,263.25,2908100,263.25
2/26/2013,260.890015,262.040009,255.729996,259.359985,3348600,259.359985
2/25/2013,266.940002,268.690002,259.649994,259.869995,3032400,259.869995
2/22/2013,266.619995,267.109985,261.609985,265.420013,3124800,265.420013
2/21/2013,265.119995,269.480011,263.25,265.940002,3637400,265.940002
2/20/2013,270.200012,274.299988,266.369995,266.410004,3528900,266.410004
2/19/2013,265.910004,270.109985,264.5,269.75,2854200,269.75
2/15/2013,267.630005,268.920013,263.109985,265.089996,3979900,265.089996
2/14/2013,267.369995,270.649994,265.399994,269.23999,3463000,269.23999
2/13/2013,261.529999,269.959991,260.299988,269.470001,5293000,269.470001
2/12/2013,259.190002,260.160004,257,258.700012,2943700,258.700012
2/11/2013,263.200012,263.25,256.600006,257.209991,3403700,257.209991
2/8/2013,261.399994,265.25,260.549988,261.950012,3879200,261.950012
2/7/2013,264.100006,264.100006,255.110001,260.230011,3975700,260.230011
2/6/2013,265.160004,266.890015,261.109985,262.220001,2770400,262.220001
2/5/2013,262,268.029999,261.459991,266.890015,4012900,266.890015
2/4/2013,262.779999,264.679993,259.070007,259.980011,3723600,259.980011
2/1/2013,268.929993,268.929993,262.799988,265,6115000,265
1/31/2013,271.040009,275.940002,263.700012,265.5,6772100,265.5
1/30/2013,283,284.200012,267.109985,272.76001,13075400,272.76001
1/29/2013,275.350006,275.459991,258.350006,260.350006,10172600,260.350006
1/28/2013,283.779999,284.480011,274.399994,276.040009,4321400,276.040009
1/25/2013,275,284.720001,274.399994,283.98999,4968100,283.98999
1/24/2013,269.369995,276.649994,269.369995,273.459991,3417000,273.459991
1/23/2013,270.570007,271.089996,266.649994,268.109985,2508900,268.109985
1/22/2013,271.619995,272.100006,269.230011,270.190002,2137700,270.190002
1/18/2013,270.829987,274.5,269.600006,272.119995,2942000,272.119995
1/17/2013,271.5,271.970001,269.209991,270.480011,1884600,270.480011
1/16/2013,270.529999,271.23999,267.829987,268.929993,2065600,268.929993
1/15/2013,270.679993,272.730011,269.299988,271.899994,2326900,271.899994
1/14/2013,268,274.26001,267.540009,272.730011,4275000,272.730011
1/11/2013,265.100006,268.429993,264.109985,267.940002,2413300,267.940002
1/10/2013,268.540009,268.73999,262.299988,265.339996,2863400,265.339996
1/9/2013,268.170013,269.5,265.399994,266.350006,2265600,266.350006
1/8/2013,267.070007,268.980011,263.570007,266.380005,3010700,266.380005
1/7/2013,262.970001,269.730011,262.670013,268.459991,4910000,268.459991
1/4/2013,257.579987,259.799988,256.649994,259.149994,1874200,259.149994
1/3/2013,257.269989,260.880005,256.369995,258.480011,2750900,258.480011
1/2/2013,256.079987,258.100006,253.259995,257.309998,3271000,257.309998
12/31/2012,243.75,252.410004,242.75,250.869995,3419000,250.869995
12/28/2012,245.850006,247.440002,245.050003,245.179993,1858700,245.179993
12/27/2012,248.279999,249.350006,242.860001,248.309998,3639300,248.309998
12/26/2012,257.149994,257.420013,248.039993,248.630005,4152700,248.630005
12/24/2012,257.299988,259.5,256.959991,258.619995,984400,258.619995
12/21/2012,257.820007,258.380005,255.740005,256.920013,4704600,256.920013
12/20/2012,258.359985,262.410004,256.540009,261.5,2584600,261.5
12/19/2012,261.299988,261.670013,257.679993,257.98999,2300000,257.98999
12/18/2012,254.570007,263.109985,254.570007,260.399994,4961000,260.399994
12/17/2012,249.809998,254,249.259995,253.860001,2277000,253.860001
12/14/2012,250.110001,251.899994,247.789993,249.190002,2526900,249.190002
12/13/2012,251.110001,254.539993,250.020004,251.25,2460200,251.25
12/12/2012,251.070007,254.360001,250.059998,251.759995,2628100,251.759995
12/11/2012,248.5,253.479996,246.649994,250.690002,4185200,250.690002
12/10/2012,253.100006,254.779999,247.300003,247.770004,3503800,247.770004
12/7/2012,254.139999,255.210007,252.009995,253.270004,2170300,253.270004
12/6/2012,253,255.169998,251.509995,253.369995,3557900,253.369995
12/5/2012,252.440002,255.550003,250.380005,253.960007,2852200,253.960007
12/4/2012,249.940002,253,248.660004,252.490005,3114700,252.490005
12/3/2012,252.539993,254.160004,250,250.330002,2990600,250.330002
11/30/2012,250.380005,252.649994,248.270004,252.050003,3797400,252.050003
11/29/2012,248.050003,252.479996,247.5,251.270004,5310500,251.270004
11/28/2012,242.449997,247.229996,241.5,247.110001,2743400,247.110001
11/27/2012,243.220001,245.669998,241.539993,243.399994,3048500,243.399994
11/26/2012,240.389999,244.320007,238,243.619995,4178300,243.619995
11/23/2012,239.889999,240,236.479996,239.880005,1776800,239.880005
11/21/2012,233.839996,238.669998,232.75,238.029999,2959300,238.029999
11/20/2012,230,233.820007,229.5,233.779999,2771700,233.779999
11/19/2012,228.320007,232.5,227.449997,229.710007,3591200,229.710007
11/16/2012,221.309998,226.25,218.639999,225.229996,4352800,225.229996
11/15/2012,222.300003,225.160004,218.179993,220.600006,3404700,220.600006
11/14/2012,226.5,227.410004,222.509995,222.949997,3034100,222.949997
11/13/2012,225.119995,227.899994,224.710007,226.600006,2629800,226.600006
11/12/2012,226.589996,229.220001,225.410004,226.470001,2128800,226.470001
11/9/2012,226.259995,230.970001,224.600006,226.309998,3092500,226.309998
11/8/2012,232.220001,233.449997,227.100006,227.350006,2982400,227.350006
11/7/2012,235.649994,235.660004,229.419998,232.059998,3624200,232.059998
11/6/2012,235.410004,237.75,234.449997,237.559998,2661300,237.559998
11/5/2012,232.039993,234.830002,230.110001,234.330002,1846100,234.330002
11/2/2012,234.009995,237.399994,232.110001,232.419998,3374700,232.419998
11/1/2012,234.229996,234.550003,231.339996,232.139999,3905100,232.139999
10/31/2012,236.320007,238.699997,230.5,232.889999,4797600,232.889999
10/26/2012,228.600006,238.710007,226.690002,238.240005,11367500,238.240005
10/25/2012,230.919998,230.919998,222.919998,222.919998,6741300,222.919998
10/24/2012,235.880005,235.940002,227.949997,228.490005,3678700,228.490005
10/23/2012,231.050003,236.5,230.009995,234.309998,4430800,234.309998
10/22/2012,238.809998,238.949997,232.320007,233.779999,4500000,233.779999
10/19/2012,245.160004,246.820007,238.940002,240,4395300,240
10/18/2012,247.770004,250.910004,242.699997,244.850006,5305300,244.850006
10/17/2012,243.369995,248.800003,243.300003,247.490005,3302700,247.490005
10/16/2012,244.869995,245.770004,242.080002,243.940002,2204100,243.940002
10/15/2012,242.850006,244.779999,238.509995,244.179993,2959800,244.179993
10/12/2012,243.179993,245.460007,241.910004,242.360001,2203200,242.360001
10/11/2012,248,249.300003,241.889999,244.220001,3447300,244.220001
10/10/2012,252,252.460007,244.009995,244.990005,3948300,244.990005
10/9/2012,258.670013,259.350006,250.729996,250.960007,3494800,250.960007
10/8/2012,257.670013,259.799988,255.559998,259.059998,1762300,259.059998
10/5/2012,261.200012,261.899994,257.48999,258.51001,2806500,258.51001
10/4/2012,256.01001,261.519989,255.869995,260.470001,2700400,260.470001
10/3/2012,251.210007,256.100006,249.559998,255.919998,2745600,255.919998
10/2/2012,252.800003,253.149994,249.029999,250.600006,2195800,250.600006
10/1/2012,255.399994,256.160004,250.490005,252.009995,2581200,252.009995
9/28/2012,256.140015,257,253.199997,254.320007,2456600,254.320007
9/27/2012,250.539993,257.399994,250.520004,256.589996,3397400,256.589996
9/26/2012,252.399994,254.610001,248.229996,249.669998,2920500,249.669998
9/25/2012,256.329987,258.950012,251.029999,252.460007,4405800,252.460007
9/24/2012,255.220001,255.600006,253,254.800003,2707900,254.800003
9/21/2012,261.73999,262,256.73999,257.470001,6059300,257.470001
9/20/2012,260.029999,260.869995,258,260.809998,2913600,260.809998
9/19/2012,259.450012,262.839996,258.529999,261.679993,2636800,261.679993
9/18/2012,258.480011,260.5,257,258.75,2215000,258.75
9/17/2012,261.25,261.25,257,258,2306300,258
9/14/2012,261.399994,264.109985,259.769989,261.269989,3666200,261.269989
9/13/2012,254.940002,262,253.800003,260.23999,3525600,260.23999
9/12/2012,256.5,257.779999,253.5,255.630005,2273200,255.630005
9/11/2012,257.600006,257.600006,254.259995,255.669998,2524800,255.669998
9/10/2012,259,260,256.820007,257.089996,2567200,257.089996
9/7/2012,253.850006,259.420013,253.520004,259.140015,5029500,259.140015
9/6/2012,248.229996,252.699997,247.199997,251.380005,5361400,251.380005
9/5/2012,247.610001,248.610001,245.300003,246.220001,2652600,246.220001
9/4/2012,248.270004,251,244.660004,247.880005,3950800,247.880005
8/31/2012,248.070007,249.449997,245.5,248.270004,3347500,248.270004
8/30/2012,246.990005,250,245.25,246.220001,3647500,246.220001
8/29/2012,246.779999,247.610001,244.589996,247.119995,1772600,247.119995
8/28/2012,243.970001,246.779999,243,246.110001,2742300,246.110001
8/27/2012,245.789993,247.5,243.119995,243.919998,2929700,243.919998
8/24/2012,241.679993,246.869995,241.360001,245.740005,3698800,245.740005
8/23/2012,242.139999,243.479996,239.020004,241.199997,2453900,241.199997
8/22/2012,239.399994,244.899994,238.800003,243.100006,2473700,243.100006
8/21/2012,240.880005,243.850006,238.550003,239.449997,2571500,239.449997
8/20/2012,241.369995,241.649994,238.199997,240.350006,1889900,240.350006
8/17/2012,240.600006,243.350006,240.470001,241.169998,3085800,241.169998
8/16/2012,237.720001,242.820007,236.199997,241.550003,4312100,241.550003
8/15/2012,232.259995,238.139999,232.25,237.419998,3264700,237.419998
8/14/2012,234.710007,236.720001,232.619995,233.190002,2751000,233.190002
8/13/2012,232.229996,234.369995,231,232.440002,1997300,232.440002
8/10/2012,233.080002,234.850006,231.429993,232.75,1852500,232.75
8/9/2012,233.929993,235.990005,233.5,234.059998,1548100,234.059998
8/8/2012,235.289993,236.449997,233.589996,234.380005,1534300,234.380005
8/7/2012,234.130005,238,233.25,236.559998,2058300,236.559998
8/6/2012,235.559998,235.740005,233.809998,233.990005,1843700,233.990005
8/3/2012,234.029999,236.490005,233.029999,234.970001,2825300,234.970001
8/2/2012,230.559998,234.339996,228.660004,230.809998,3048100,230.809998
8/1/2012,234.139999,234.380005,230.699997,232.089996,2543800,232.089996
7/31/2012,235.100006,236.300003,231.610001,233.300003,3453600,233.300003
7/30/2012,237,240.740005,234.070007,236.089996,3736400,236.089996
7/27/2012,225.25,238.339996,224.5,237.320007,11313900,237.320007
7/26/2012,220,221.449997,214.949997,220.009995,6937400,220.009995
7/25/2012,222,222.5,215.910004,217.050003,3646700,217.050003
7/24/2012,226.270004,226.610001,221.229996,223.039993,5008700,223.039993
7/23/2012,224.720001,226.580002,221.539993,226.009995,5515100,226.009995
7/20/2012,225.360001,229.389999,225.289993,228.289993,4170000,228.289993
7/19/2012,220.729996,227.5,220.690002,226.169998,5449400,226.169998
7/18/2012,216.149994,218.669998,215.710007,217.470001,2093000,217.470001
7/17/2012,217.449997,217.940002,213.960007,216.929993,1987000,216.929993
7/16/2012,216.600006,218.309998,214.460007,216.009995,2004200,216.009995
7/13/2012,215.630005,219.309998,213.880005,218.389999,2221900,218.389999
7/12/2012,216.610001,217.300003,212.610001,215.360001,2616200,215.360001
7/11/2012,218.949997,221.740005,215.339996,218.369995,2734700,218.369995
7/10/2012,226.25,227.139999,218.279999,219.5,2982100,219.5
7/9/2012,225,226,223.449997,225.050003,1922000,225.050003
7/6/2012,226.350006,228.899994,224.179993,225.050003,3203200,225.050003
7/5/2012,228.619995,230.5,226.529999,227.059998,2682300,227.059998
7/3/2012,229.139999,229.529999,227.589996,229.529999,1331700,229.529999
7/2/2012,229.300003,229.339996,226.339996,229.320007,2330700,229.320007
6/29/2012,224.699997,228.350006,223.710007,228.350006,3614400,228.350006
6/28/2012,223.919998,224.619995,218.75,221.309998,2994800,221.309998
6/27/2012,225.009995,227.5,223.300003,225.619995,2799200,225.619995
6/26/2012,221.449997,226.389999,221.449997,225.610001,3754100,225.610001
6/25/2012,220.300003,221.589996,218,220.070007,2382300,220.070007
6/22/2012,221.830002,222.509995,219.350006,222.160004,2187500,222.160004
6/21/2012,223.839996,226.029999,220.520004,220.570007,2843000,220.570007
6/20/2012,224.509995,224.740005,220.839996,223.020004,2444400,223.020004
6/19/2012,223.259995,225.199997,221.660004,224.029999,2716600,224.029999
6/18/2012,217.279999,223.759995,216.729996,222.660004,3369600,222.660004
6/15/2012,215.289993,219.330002,214.460007,218.350006,3785200,218.350006
6/14/2012,215.259995,216.5,212.559998,214.449997,3060900,214.449997
6/13/2012,215.520004,217.380005,213.520004,214.729996,2325200,214.729996
6/12/2012,217.649994,218,214.520004,216.419998,2833300,216.419998
6/11/2012,217.490005,220.869995,215.199997,216.5,3749100,216.5
6/8/2012,218.610001,219.419998,216.660004,218.479996,2877000,218.479996
6/7/2012,219.649994,221.490005,218.110001,218.800003,3503900,218.800003
6/6/2012,214.630005,218.399994,214.520004,217.639999,2710100,217.639999
6/5/2012,213.850006,216.860001,211.160004,213.210007,3543900,213.210007
6/4/2012,207.399994,215.350006,206.369995,214.570007,4299600,214.570007
6/1/2012,208.440002,211.229996,207.300003,208.220001,3951500,208.220001
5/31/2012,209.479996,213.789993,207.110001,212.910004,4944000,212.910004
5/30/2012,212.139999,212.979996,207.75,209.229996,4078200,209.229996
5/29/2012,214.300003,216.550003,212.289993,214.75,2693900,214.75
5/25/2012,214.990005,215.979996,212.220001,212.889999,2171400,212.889999
5/24/2012,216.979996,217.660004,212.699997,215.240005,3141100,215.240005
5/23/2012,214.710007,217.550003,211.179993,217.279999,4243800,217.279999
5/22/2012,218.309998,218.869995,213.960007,215.330002,3733100,215.330002
5/21/2012,214.029999,219.979996,212.820007,218.110001,3579800,218.110001
5/18/2012,219.410004,219.630005,212.809998,213.850006,5231700,213.850006
5/17/2012,225.050003,226,218.089996,218.360001,4505500,218.360001
5/16/2012,225,228,222.5,224.059998,5261800,224.059998
5/15/2012,226.5,230.610001,223,224.389999,5713700,224.389999
5/14/2012,225.600006,227.289993,222.509995,222.929993,3096600,222.929993
5/11/2012,225.949997,230.679993,225.729996,227.679993,4193600,227.679993
5/10/2012,223.910004,229.080002,221.949997,226.690002,4648400,226.690002
5/9/2012,220.589996,225.779999,220.160004,222.979996,3712000,222.979996
5/8/2012,223.149994,225.389999,218.199997,223.899994,4522400,223.899994
5/7/2012,222.360001,226.869995,222.289993,225.160004,3314300,225.160004
5/4/2012,227.800003,229.720001,223.740005,223.990005,4585200,223.990005
5/3/2012,229.740005,232.529999,228.029999,229.449997,4055500,229.449997
5/2/2012,227.820007,231.440002,227.399994,230.25,4593400,230.25
5/1/2012,229.399994,232.970001,228.399994,230.039993,6754900,230.039993
4/30/2012,223.949997,233.839996,223.050003,231.899994,9756900,231.899994
4/27/2012,224.830002,228.690002,220.220001,226.850006,22116900,226.850006
4/26/2012,193.570007,196.360001,193.020004,195.990005,10234000,195.990005
4/25/2012,191.669998,194.800003,191.600006,194.419998,3955100,194.419998
4/24/2012,188.679993,190.699997,186.509995,190.330002,3376300,190.330002
4/23/2012,188.990005,188.990005,185.509995,188.240005,3481000,188.240005
4/20/2012,192.339996,193.479996,189.800003,189.979996,3243600,189.979996
4/19/2012,192.929993,194.550003,189.75,191.100006,4002400,191.100006
4/18/2012,188.820007,193.449997,188.740005,191.070007,4001900,191.070007
4/17/2012,187.210007,190.039993,186.869995,188.389999,2829200,188.389999
